step,w_exact,w_char,w_pattern,w_affix,w_length,difficulty_multiplier,contrib_exact,contrib_char,contrib_pattern,contrib_affix,exact_match_raw,char_overlap_raw,pattern_raw,affix_raw,length_penalty_raw,exact_match_norm,char_overlap_norm,pattern_norm,affix_norm,length_penalty_norm,composite_pre,composite_with_length,composite_with_difficulty,composite_predicted,reward_scalar,composite_diff,parse_success
67,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2833333333333332,0.0,0.03259345933878867,0.0087890625,0.09895833333333333,0.0,0.1629672966939433,0.05859375,0.9895833333333334,1.0,0.0,0.1629672966939433,0.05859375,0.9895833333333334,1.0,0.140340855172122,0.140340855172122,0.17871279139798343,0.17871279139798343,0.17871279139798343,0.0,0.0
68,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.278723404255319,0.0,0.03903273891771832,0.010970744680851064,0.09858156028368793,0.0,0.19516369458859162,0.07313829787234043,0.9858156028368793,1.0,0.0,0.19516369458859162,0.07313829787234043,0.9858156028368793,1.0,0.14858504388225732,0.14858504388225732,0.18964422375043205,0.18964422375043205,0.18964422375043205,0.0,0.0
69,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2249999999999999,0.0,0.03500286323675652,0.006640625000000001,0.09778645833333333,0.0,0.17501431618378258,0.044270833333333336,0.9778645833333334,1.0,0.0,0.17501431618378258,0.044270833333333336,0.9778645833333334,1.0,0.13942994657008986,0.13942994657008986,0.17284849043036943,0.17284849043036943,0.17284849043036943,0.0,0.0
70,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2702127659574467,0.0,0.040760171704420776,0.009574468085106381,0.09999999999999999,0.0,0.20380085852210383,0.06382978723404255,1.0,1.0,0.0,0.20380085852210383,0.06382978723404255,1.0,1.0,0.15033463978952719,0.15033463978952719,0.1902248485523909,0.1902248485523909,0.1902248485523909,0.0,0.0
71,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3,0.0,0.03640752814135136,0.0031249999999999997,0.09791666666666665,0.0,0.18203764070675676,0.020833333333333332,0.9791666666666666,1.0,0.0,0.18203764070675676,0.020833333333333332,0.9791666666666666,1.0,0.137449194808018,0.137449194808018,0.178367276777238,0.178367276777238,0.178367276777238,0.0,0.0
72,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2395833333333333,0.0,0.04708353567603557,0.0029296875,0.09999999999999999,0.0,0.23541767838017788,0.01953125,1.0,1.0,0.0,0.23541767838017788,0.01953125,1.0,1.0,0.15001322317603558,0.15001322317603558,0.186658386330405,0.186658386330405,0.186658386330405,0.0,0.0
73,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2625,0.0,0.04053447355537216,0.013476562499999999,0.09895833333333333,0.0,0.2026723677768608,0.08984375,0.9895833333333334,1.0,0.0,0.2026723677768608,0.08984375,0.9895833333333334,1.0,0.1529693693887055,0.1529693693887055,0.1926099737401654,0.1926099737401654,0.1926099737401654,0.0,0.0
74,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2354166666666664,0.0,0.04184074709878358,0.009375,0.09999999999999999,0.0,0.20920373549391794,0.0625,1.0,1.0,0.0,0.20920373549391794,0.0625,1.0,1.0,0.1512157470987836,0.1512157470987836,0.18576303581381004,0.18576303581381004,0.18576303581381004,0.0,0.0
75,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2791666666666666,0.0,0.032661545916668255,0.01875,0.09999999999999999,0.0,0.16330772958334128,0.125,1.0,1.0,0.0,0.16330772958334128,0.125,1.0,1.0,0.15141154591666828,0.15141154591666828,0.19270799862878216,0.19270799862878216,0.19270799862878216,0.0,0.0
76,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2666666666666666,0.0,0.03950306397804585,0.015625,0.09713541666666665,0.0,0.1975153198902293,0.10416666666666667,0.9713541666666666,1.0,0.0,0.1975153198902293,0.10416666666666667,0.9713541666666666,1.0,0.15226348064471254,0.15226348064471254,0.19319767902241383,0.19319767902241383,0.19319767902241383,0.0,0.0
77,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.289583333333333,0.0,0.027913948174079505,0.011328125,0.098828125,0.0,0.1395697408703975,0.07552083333333333,0.98828125,1.0,0.0,0.1395697408703975,0.07552083333333333,0.98828125,1.0,0.1380701981740795,0.1380701981740795,0.17617108367268344,0.17617108367268344,0.17617108367268344,0.0,0.0
78,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2729166666666665,0.0,0.045185221242801506,0.012499999999999999,0.09930555555555554,0.0,0.22592610621400755,0.08333333333333333,0.9930555555555555,1.0,0.0,0.22592610621400755,0.08333333333333333,0.9930555555555555,1.0,0.15699077679835707,0.15699077679835707,0.1990139198026628,0.1990139198026628,0.1990139198026628,0.0,0.0
79,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3041666666666665,0.0,0.03498462859793335,0.0041015625,0.09895833333333333,0.0,0.1749231429896668,0.02734375,0.9895833333333334,1.0,0.0,0.1749231429896668,0.02734375,0.9895833333333334,1.0,0.13804452443126672,0.13804452443126672,0.17972142133103183,0.17972142133103183,0.17972142133103183,0.0,0.0
80,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2604166666666665,0.0,0.036389128973973686,0.006640625,0.09999999999999999,0.0,0.18194564486986842,0.044270833333333336,1.0,1.0,0.0,0.18194564486986842,0.044270833333333336,1.0,1.0,0.1430297539739737,0.1430297539739737,0.17910907498186646,0.17910907498186646,0.17910907498186646,0.0,0.0
81,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2499999999999998,0.0,0.04056453846935464,0.0,0.09895833333333333,0.0,0.20282269234677322,0.0,0.9895833333333334,1.0,0.0,0.20282269234677322,0.0,0.9895833333333334,1.0,0.13952287180268796,0.13952287180268796,0.17534343601591473,0.17534343601591473,0.17534343601591473,0.0,0.0
82,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.24375,0.0,0.03813052188608039,0.012499999999999999,0.09329427083333335,0.0,0.19065260943040196,0.08333333333333333,0.9329427083333334,1.0,0.0,0.19065260943040196,0.08333333333333333,0.9329427083333334,1.0,0.14392479271941375,0.14392479271941375,0.17972806163420318,0.17972806163420318,0.17972806163420318,0.0,0.0
83,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2562499999999999,0.0,0.048453683003946556,0.0031249999999999997,0.09999999999999999,0.0,0.24226841501973276,0.020833333333333332,1.0,1.0,0.0,0.24226841501973276,0.020833333333333332,1.0,1.0,0.15157868300394656,0.15157868300394656,0.1907820326549715,0.1907820326549715,0.1907820326549715,0.0,0.0
84,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.24375,0.0,0.03943112073984173,0.012499999999999999,0.09722222222222221,0.0,0.19715560369920868,0.08333333333333333,0.9722222222222222,1.0,0.0,0.19715560369920868,0.08333333333333333,0.9722222222222222,1.0,0.14915334296206398,0.14915334296206398,0.18657034482002385,0.18657034482002385,0.18657034482002385,0.0,0.0
85,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3062499999999997,0.0,0.042758301821361366,0.009375,0.09991319444444442,0.0,0.21379150910680678,0.0625,0.9991319444444443,1.0,0.0,0.21379150910680678,0.0625,0.9991319444444443,1.0,0.1520464962658058,0.1520464962658058,0.19907174853334952,0.19907174853334952,0.19907174853334952,0.0,0.0
86,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2604166666666667,0.0,0.037586196529721796,0.0062499999999999995,0.09652777777777777,0.0,0.187930982648609,0.041666666666666664,0.9652777777777778,1.0,0.0,0.187930982648609,0.041666666666666664,0.9652777777777778,1.0,0.14036397430749958,0.14036397430749958,0.175492194305354,0.175492194305354,0.175492194305354,0.0,0.0
87,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2749999999999997,0.0,0.03556430219920372,0.009570312499999999,0.09999999999999999,0.0,0.17782151099601862,0.06380208333333333,1.0,1.0,0.0,0.17782151099601862,0.06380208333333333,1.0,1.0,0.14513461469920372,0.14513461469920372,0.1839980506904705,0.1839980506904705,0.1839980506904705,0.0,0.0
88,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2645833333333332,0.0,0.034986326497001535,0.008007812500000001,0.09986979166666665,0.0,0.17493163248500768,0.053385416666666664,0.9986979166666666,1.0,0.0,0.17493163248500768,0.053385416666666664,0.9986979166666666,1.0,0.1428639306636682,0.1428639306636682,0.18036571097558077,0.18036571097558077,0.18036571097558077,0.0,0.0
89,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2666666666666664,0.0,0.041216281285468635,0.0056640625,0.09448784722222221,0.0,0.20608140642734316,0.037760416666666664,0.9448784722222222,1.0,0.0,0.20608140642734316,0.037760416666666664,0.9448784722222222,1.0,0.14136819100769085,0.14136819100769085,0.17770805642715903,0.17770805642715903,0.17770805642715903,0.0,0.0
90,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2645833333333332,0.0,0.030792923499274063,0.0064453125000000005,0.09644097222222221,0.0,0.15396461749637028,0.04296875,0.9644097222222222,1.0,0.0,0.15396461749637028,0.04296875,0.9644097222222222,1.0,0.1336792082214963,0.1336792082214963,0.17056818754265812,0.17056818754265812,0.17056818754265812,0.0,0.0
91,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2458333333333333,0.0,0.060996606601812525,0.009960937500000001,0.096875,0.0,0.3049830330090626,0.06640625,0.96875,1.0,0.0,0.3049830330090626,0.06640625,0.96875,1.0,0.16783254410181256,0.16783254410181256,0.2085354772894715,0.2085354772894715,0.2085354772894715,0.0,0.0
92,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.227083333333333,0.0,0.04463281677679696,0.009375,0.09856770833333332,0.0,0.22316408388398476,0.0625,0.9856770833333334,1.0,0.0,0.22316408388398476,0.0625,0.9856770833333334,1.0,0.15257552511013028,0.15257552511013028,0.18724491244897667,0.18724491244897667,0.18724491244897667,0.0,0.0
93,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3041666666666665,0.0,0.04331182346876889,0.0037109375000000003,0.09991319444444442,0.0,0.21655911734384445,0.024739583333333332,0.9991319444444443,1.0,0.0,0.21655911734384445,0.024739583333333332,0.9991319444444443,1.0,0.14693595541321336,0.14693595541321336,0.19132588582700202,0.19132588582700202,0.19132588582700202,0.0,0.0
94,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2479166666666666,0.0,0.050348966560323255,0.0,0.0947265625,0.0,0.25174483280161625,0.0,0.947265625,1.0,0.0,0.25174483280161625,0.0,0.947265625,1.0,0.14507552906032326,0.14507552906032326,0.18121457413179234,0.18121457413179234,0.18121457413179234,0.0,0.0
95,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2791666666666666,0.0,0.03812206140909829,0.0078125,0.09999999999999999,0.0,0.19061030704549142,0.052083333333333336,1.0,1.0,0.0,0.19061030704549142,0.052083333333333336,1.0,1.0,0.1459345614090983,0.1459345614090983,0.1866535380036943,0.1866535380036943,0.1866535380036943,0.0,0.0
96,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.28125,0.0,0.0447062255127115,0.013867187500000001,0.09999999999999999,0.0,0.2235311275635575,0.09244791666666667,1.0,1.0,0.0,0.2235311275635575,0.09244791666666667,1.0,1.0,0.15857341301271152,0.15857341301271152,0.20287360136351054,0.20287360136351054,0.20287360136351054,0.0,0.0
97,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2020833333333332,0.0,0.050084891361928174,0.012499999999999999,0.09804687499999999,0.0,0.2504244568096408,0.08333333333333333,0.98046875,1.0,0.0,0.2504244568096408,0.08333333333333333,0.98046875,1.0,0.16063176636192816,0.16063176636192816,0.19575024579391584,0.19575024579391584,0.19575024579391584,0.0,0.0
98,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2729166666666665,0.0,0.05120751868080666,0.012499999999999999,0.09635416666666667,0.0,0.25603759340403326,0.08333333333333333,0.9635416666666666,1.0,0.0,0.25603759340403326,0.08333333333333333,0.9635416666666666,1.0,0.16006168534747334,0.16006168534747334,0.20552205055281925,0.20552205055281925,0.20552205055281925,0.0,0.0
99,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2687499999999998,0.0,0.05440257183621297,0.0033203125,0.09694010416666665,0.0,0.2720128591810649,0.022135416666666668,0.9694010416666666,1.0,0.0,0.2720128591810649,0.022135416666666668,0.9694010416666666,1.0,0.15466298850287966,0.15466298850287966,0.19437538503172883,0.19437538503172883,0.19437538503172883,0.0,0.0
100,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2374999999999998,0.0,0.044818827543170285,0.009375,0.09529079861111112,0.0,0.2240941377158514,0.0625,0.952907986111111,1.0,0.0,0.2240941377158514,0.0625,0.952907986111111,1.0,0.1494846261542814,0.1494846261542814,0.18563874619050358,0.18563874619050358,0.18563874619050358,0.0,0.0
101,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2395833333333333,0.0,0.04534711224709868,0.012304687500000001,0.09999999999999999,0.0,0.22673556123549335,0.08203125,1.0,1.0,0.0,0.22673556123549335,0.08203125,1.0,1.0,0.15765179974709867,0.15765179974709867,0.19634617319594835,0.19634617319594835,0.19634617319594835,0.0,0.0
102,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2645833333333332,0.0,0.04078029349803412,0.01953125,0.09999999999999999,0.0,0.20390146749017057,0.13020833333333334,1.0,1.0,0.0,0.20390146749017057,0.13020833333333334,1.0,1.0,0.16031154349803411,0.16031154349803411,0.2018100072812802,0.2018100072812802,0.2018100072812802,0.0,0.0
103,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2395833333333333,0.0,0.04497743909955815,0.0,0.09969618055555556,0.0,0.2248871954977907,0.0,0.9969618055555555,1.0,0.0,0.2248871954977907,0.0,0.9969618055555555,1.0,0.14467361965511372,0.14467361965511372,0.1796965910706516,0.1796965910706516,0.1796965910706516,0.0,0.0
104,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.29375,0.0,0.048252096067688065,0.0062499999999999995,0.09973958333333333,0.0,0.2412604803384403,0.041666666666666664,0.9973958333333334,1.0,0.0,0.2412604803384403,0.041666666666666664,0.9973958333333334,1.0,0.1542416794010214,0.1542416794010214,0.19841665592355676,0.19841665592355676,0.19841665592355676,0.0,0.0
105,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2333333333333332,0.0,0.04879511376406153,0.0031249999999999997,0.09507378472222222,0.0,0.24397556882030766,0.020833333333333332,0.9507378472222223,1.0,0.0,0.24397556882030766,0.020833333333333332,0.9507378472222223,1.0,0.14699389848628377,0.14699389848628377,0.18188041082237374,0.18188041082237374,0.18188041082237374,0.0,0.0
106,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2458333333333333,0.0,0.03726629725263398,0.026953124999999998,0.09954427083333332,0.0,0.18633148626316987,0.1796875,0.9954427083333334,1.0,0.0,0.18633148626316987,0.1796875,0.9954427083333334,1.0,0.1637636930859673,0.1637636930859673,0.20258916185848622,0.20258916185848622,0.20258916185848622,0.0,0.0
107,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2520833333333332,0.0,0.05280447632665125,0.009960937500000001,0.09791666666666665,0.0,0.26402238163325625,0.06640625,0.9791666666666666,1.0,0.0,0.26402238163325625,0.06640625,0.9791666666666666,1.0,0.16068208049331792,0.16068208049331792,0.2009290425364841,0.2009290425364841,0.2009290425364841,0.0,0.0
108,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.23125,0.0,0.04932497535434296,0.013085937499999999,0.09999999999999999,0.0,0.24662487677171474,0.08723958333333333,1.0,1.0,0.0,0.24662487677171474,0.08723958333333333,1.0,1.0,0.16241091285434295,0.16241091285434295,0.200305470930231,0.200305470930231,0.200305470930231,0.0,0.0
109,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.1875,0.0,0.04411521793074507,0.010937499999999998,0.0958767361111111,0.0,0.22057608965372533,0.07291666666666667,0.9587673611111112,1.0,0.0,0.22057608965372533,0.07291666666666667,0.9587673611111112,1.0,0.15092945404185618,0.15092945404185618,0.18025692658173753,0.18025692658173753,0.18025692658173753,0.0,0.0
110,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.227083333333333,0.0,0.054658221044819544,0.0062499999999999995,0.09654947916666667,0.0,0.2732911052240978,0.041666666666666664,0.9654947916666666,1.0,0.0,0.2732911052240978,0.041666666666666664,0.9654947916666666,1.0,0.15745770021148622,0.15745770021148622,0.19556867613591514,0.19556867613591514,0.19556867613591514,0.0,0.0
111,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2374999999999998,0.0,0.04666323651226809,0.0027343749999999994,0.09737413194444444,0.0,0.23331618256134048,0.018229166666666668,0.9737413194444443,1.0,0.0,0.23331618256134048,0.018229166666666668,0.9737413194444443,1.0,0.14677174345671254,0.14677174345671254,0.1818673993392221,0.1818673993392221,0.1818673993392221,0.0,0.0
112,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2124999999999997,0.0,0.047496235344231606,0.009570312499999999,0.09609374999999999,0.0,0.237481176721158,0.06380208333333333,0.9609375,1.0,0.0,0.237481176721158,0.06380208333333333,0.9609375,1.0,0.1531602978442316,0.1531602978442316,0.18797454944866598,0.18797454944866598,0.18797454944866598,0.0,0.0
113,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2854166666666664,0.0,0.04017729906410304,0.01015625,0.09583333333333333,0.0,0.20088649532051525,0.06770833333333333,0.9583333333333334,1.0,0.0,0.20088649532051525,0.06770833333333333,0.9583333333333334,1.0,0.1461668823974364,0.1461668823974364,0.18619082662528771,0.18619082662528771,0.18619082662528771,0.0,0.0
114,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2687499999999998,0.0,0.04537393232029354,0.01875,0.09999999999999999,0.0,0.22686966160146768,0.125,1.0,1.0,0.0,0.22686966160146768,0.125,1.0,1.0,0.16412393232029354,0.16412393232029354,0.2090119936822711,0.2090119936822711,0.2090119936822711,0.0,0.0
115,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2166666666666666,0.0,0.056075093667881236,0.015429687500000002,0.09999999999999999,0.0,0.28037546833940613,0.10286458333333333,1.0,1.0,0.0,0.28037546833940613,0.10286458333333333,1.0,1.0,0.17150478116788123,0.17150478116788123,0.21122477289621555,0.21122477289621555,0.21122477289621555,0.0,0.0
116,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2104166666666665,0.0,0.04407736436396372,0.00234375,0.09375,0.0,0.22038682181981858,0.015625,0.9375,1.0,0.0,0.22038682181981858,0.015625,0.9375,1.0,0.1401711143639637,0.1401711143639637,0.17090915503315726,0.17090915503315726,0.17090915503315726,0.0,0.0
117,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2249999999999999,0.0,0.048359514184462486,0.0103515625,0.09505208333333331,0.0,0.24179757092231244,0.06901041666666667,0.9505208333333334,1.0,0.0,0.24179757092231244,0.06901041666666667,0.9505208333333334,1.0,0.15376316001779583,0.15376316001779583,0.18902292247498562,0.18902292247498562,0.18902292247498562,0.0,0.0
118,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2520833333333332,0.0,0.051405872632813855,0.018164062499999998,0.09887152777777779,0.0,0.25702936316406927,0.12109375,0.9887152777777777,1.0,0.0,0.25702936316406927,0.12109375,0.9887152777777777,1.0,0.16844146291059162,0.16844146291059162,0.20892013109283555,0.20892013109283555,0.20892013109283555,0.0,0.0
119,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.270833333333333,0.0,0.04720288718276041,0.012499999999999999,0.09999999999999999,0.0,0.23601443591380203,0.08333333333333333,1.0,1.0,0.0,0.23601443591380203,0.08333333333333333,1.0,1.0,0.1597028871827604,0.1597028871827604,0.20180417103994433,0.20180417103994433,0.20180417103994433,0.0,0.0013020833333333333
120,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2354166666666664,0.0,0.0413717347663326,0.014062499999999999,0.0986111111111111,0.0,0.20685867383166298,0.09375,0.986111111111111,1.0,0.0,0.20685867383166298,0.09375,0.986111111111111,1.0,0.1540453458774437,0.1540453458774437,0.1903540915120665,0.1903540915120665,0.1903540915120665,0.0,0.0
121,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2833333333333332,0.0,0.04185770767418958,0.0031249999999999997,0.099609375,0.0,0.20928853837094788,0.020833333333333332,0.99609375,1.0,0.0,0.20928853837094788,0.020833333333333332,0.99609375,1.0,0.14459208267418958,0.14459208267418958,0.18601615700479704,0.18601615700479704,0.18601615700479704,0.0,0.0
122,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2562499999999999,0.0,0.04592056857318786,0.006445312499999999,0.09531250000000001,0.0,0.22960284286593927,0.04296875,0.953125,1.0,0.0,0.22960284286593927,0.04296875,0.953125,1.0,0.14767838107318787,0.14767838107318787,0.18517998194938015,0.18517998194938015,0.18517998194938015,0.0,0.0
123,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.25,0.0,0.05629137174261408,0.012499999999999999,0.09791666666666665,0.0,0.28145685871307036,0.08333333333333333,0.9791666666666666,1.0,0.0,0.28145685871307036,0.08333333333333333,0.9791666666666666,1.0,0.16670803840928075,0.16670803840928075,0.20811996647310127,0.20811996647310127,0.20811996647310127,0.0,0.0
124,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2574468085106383,0.0,0.05085630164930021,0.0,0.09999999999999999,0.0,0.25428150824650103,0.0,1.0,1.0,0.0,0.25428150824650103,0.0,1.0,1.0,0.15085630164930022,0.15085630164930022,0.19104253511399222,0.19104253511399222,0.19104253511399222,0.0,0.0026595744680851063
125,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.227659574468085,0.0,0.041220716257525346,0.009574468085106381,0.09999999999999999,0.0,0.20610358128762674,0.06382978723404255,1.0,1.0,0.0,0.20610358128762674,0.06382978723404255,1.0,1.0,0.15079518434263173,0.15079518434263173,0.18359168454346123,0.18359168454346123,0.18359168454346123,0.0,0.0
126,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2893617021276595,0.0,0.0505278662182509,0.0033909574468085103,0.09645390070921986,0.0,0.2526393310912545,0.022606382978723406,0.9645390070921985,1.0,0.0,0.2526393310912545,0.022606382978723406,0.9645390070921985,1.0,0.1503727243742793,0.1503727243742793,0.19208349670871458,0.19208349670871458,0.19208349670871458,0.0,0.0
127,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2659574468085104,0.0,0.05296816452577955,0.0,0.09543439716312056,0.0,0.26484082262889774,0.0,0.9543439716312058,1.0,0.0,0.26484082262889774,0.0,0.9543439716312058,1.0,0.14840256168890015,0.14840256168890015,0.18815501229330409,0.18815501229330409,0.18815501229330409,0.0,0.0
128,0.3999999999999999,0.19999999999999996,0.15,0.09999999999999998,0.15,1.227906976744186,0.0,0.054846122745543874,0.0069767441860465115,0.09614825581395348,0.0,0.27423061372771934,0.046511627906976744,0.9614825581395349,1.0,0.0,0.27423061372771934,0.046511627906976744,0.9614825581395349,1.0,0.15797112274554387,0.15797112274554387,0.1959617610636933,0.1959617610636933,0.1959617610636933,0.0,0.0
129,0.4,0.2,0.14999999999999997,0.1,0.14999999999999997,1.3044444444444443,0.0,0.050412633916570686,0.006666666666666666,0.09974537037037036,0.0,0.2520631695828534,0.044444444444444446,0.9974537037037037,1.0,0.0,0.2520631695828534,0.044444444444444446,0.9974537037037037,1.0,0.15682467095360775,0.15682467095360775,0.2042861503111448,0.2042861503111448,0.2042861503111448,0.0,0.0
130,0.3999999999999999,0.19999999999999996,0.14999999999999997,0.09999999999999998,0.14999999999999997,1.269047619047619,0.0,0.05243903174590438,0.0078125,0.09999999999999998,0.0,0.26219515872952187,0.052083333333333336,1.0,1.0,0.0,0.26219515872952187,0.052083333333333336,1.0,1.0,0.1602515317459044,0.1602515317459044,0.20260246556357273,0.20260246556357273,0.20260246556357273,0.0,0.0
131,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2636363636363634,0.0,0.040547489142825015,0.006818181818181818,0.09843749999999997,0.0,0.20273744571412508,0.045454545454545456,0.984375,1.0,0.0,0.20273744571412508,0.045454545454545456,0.984375,1.0,0.14580317096100684,0.14580317096100684,0.1834206370503278,0.1834206370503278,0.1834206370503278,0.0,0.002840909090909091
132,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2499999999999998,0.0,0.04839684946179474,0.008967391304347826,0.09999999999999999,0.0,0.24198424730897364,0.059782608695652176,1.0,1.0,0.0,0.24198424730897364,0.059782608695652176,1.0,1.0,0.15736424076614255,0.15736424076614255,0.1952320558282044,0.1952320558282044,0.1952320558282044,0.0,0.008152173913043478
133,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2957446808510638,0.0,0.05575755274187833,0.0,0.09355053191489361,0.0,0.2787877637093917,0.0,0.9355053191489362,1.0,0.0,0.2787877637093917,0.0,0.9355053191489362,1.0,0.14930808465677195,0.14930808465677195,0.19362650772526627,0.19362650772526627,0.19362650772526627,0.0,0.003989361702127659
134,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2062499999999998,0.0,0.04775399677436352,0.008984375000000001,0.0998046875,0.0,0.23876998387181755,0.059895833333333336,0.998046875,1.0,0.0,0.23876998387181755,0.059895833333333336,0.998046875,1.0,0.15654305927436352,0.15654305927436352,0.1887801718830281,0.1887801718830281,0.1887801718830281,0.0,0.0
